uniprot_id,protein,gene,description,gene_symbol,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi
P60709,ACTB_HUMAN,ACTB,"Actin, cytoplasmic 1","=""""",26.642806946762,30.1506064489326,32.0418601360258,26.915386182754,26.0811753070768,25.7381186109961,30.5782808207393,26.8091336921714,27.0227924245087,28.4795525040719,29.1773862600372,26.7709745446889,28.5963161721805,28.1245322561137,26.9778089645767,28.2963263778631,27.1119694684542,29.8203103809163,27.6294973626807,29.4059783199633,27.1835667573189,28.9958382010407,27.2260852250811,27.4324171800713,26.7373410878441,26.9024169550857,26.7431111078475,28.3124228624718,-1.39364483238182,-2.98353863000255,0.196248965238905,27.9251433056527,-1.79563592618159,-4.34818505583601,0.0833628935144508,0.67333684187405,-1,0,0.03134868237276708,-1
P32119,PRDX2_HUMAN,PRDX2,Peroxiredoxin-2,"=""""",27.041631092288,26.9983808553653,32.3161167536153,27.5918288664947,26.6645570347278,27.0944527798575,31.3509139400735,26.6120412103186,26.5661851359465,27.3299596478013,28.7609306490827,27.4878568995747,27.4275983964459,26.2822497689992,28.4376865636703,29.2795957212092,28.0341614317008,29.8611798359459,28.5604787408828,27.1896374518409,27.506001205082,29.1770897834748,28.3274688887401,26.9268262518988,26.7781200700644,27.146084053107302,26.491724952851,28.4220418887755,-1.12211372227808,-2.64817289074091,0.403945446184747,27.9165285667798,-1.50625947986646,-4.75205943525603,0.143210406825217,0.67333684187405,0,0,0.11295552866645889,0
P14618,KPYM_HUMAN,PKM,Pyruvate kinase PKM,"=""""",27.5967977623912,27.6587072739923,26.9240092399278,27.3586754599051,27.8533037313188,27.6431568992168,27.6445134075477,27.7415381035299,27.20052164635,27.5809222935515,27.383514611831,27.5099655401637,27.6686628339134,27.7072262346794,27.9250305303302,27.4754608534467,27.905025260011,26.865879150129,27.7227677658032,27.9357066949368,27.7138144079251,28.1075527212024,27.6455883889373,27.9930313174319,27.5220189181002,27.4002205618274,27.4006123757491,27.5038680040363,0.181978871276126,-0.152134503410189,0.51609224596244,27.5924318567209,1.11547564238936,-5.20107947730076,0.27408911081926,0.694377860400283,0,0,0.7901475192804162,0
P60174,TPIS_HUMAN,TPI1,Triosephosphate isomerase,"=""""",27.8757105790542,27.6593585870598,27.0520841493666,27.1792823865799,27.7563793235287,27.7803152159971,27.765375328241,27.8713257832563,27.4198141102022,27.0745854678025,27.3879970545516,27.370183174001,27.4351985982974,27.5316037003261,27.4881424844345,27.5702159404519,27.6306760906076,27.4172913217252,27.1971275075616,27.3476561096375,27.6160149955586,27.647302431153,27.1809352635535,27.5034169651932,27.7093503408638,27.5578106145693,27.787665971502,27.1563526506173,0.205674725735985,-0.107814964862458,0.519164416334429,27.4988990052033,1.34366389949228,-4.95302836947014,0.189800005502158,0.67333684187405,0,0,0.710499494255308,0
P09104,ENOG_HUMAN,ENO2,Gamma-enolase,"=""""",27.587241967876,27.9410386499926,28.8498396282206,27.3501599684889,28.179056168048,27.6105730632198,25.6840744297982,27.8674522655194,26.4713459202201,27.0157609198143,27.4018940901066,27.5690738316707,27.3060655304145,28.0030551618794,27.5506034146267,26.8961185562349,27.4512043424758,26.841881076931,27.700197153825,26.9408393818565,27.6030767769893,27.6575684470295,27.1266769077127,27.5666580884161,26.8503501353513,26.8772983804853,27.2700765291292,27.3643288704477,-0.369454490787529,-1.00415076205279,0.265241780477729,27.3761967734564,-1.19214199890748,-5.12231585994465,0.243169456819236,0.687871103597068,0,0,0.5930909967732912,0
P18669,PGAM1_HUMAN,PGAM1,Phosphoglycerate mutase 1,"=""""",27.21677779893,27.1993197817016,29.3788270950256,26.7639655966006,27.3546389464251,26.90860808263,28.4258241007998,27.5611846780699,27.2239905808819,27.2015545403629,28.0291552842796,27.7891704328481,27.3401988775937,27.4248208979736,27.0849606640827,27.6859564938356,27.1690689687377,27.967298523917002,27.3649111109969,27.4673441515837,27.379134763686,27.8184991038245,27.6284312253307,27.6148519610454,27.0366286598705,27.0369834448875,27.2093480942489,27.5377774030766,-0.563703431136965,-1.11871854256976,-0.00868831970417194,27.4935439736874,-2.08007433665692,-3.89846862544944,0.0467485771958746,0.67333684187405,-1,0,0.17788686505126367,0
P31415,CASQ1_HUMAN,CASQ1,Calsequestrin-1,"=""""",27.1603569788979,27.2183584641235,NA,27.3738875702233,27.1848491357145,26.9286361953166,27.4266784667704,27.6178423548206,27.6590052158691,27.6430213926638,26.8548035516601,27.4307664606892,27.3417831186081,27.2796599257404,27.2122066972902,26.9941786610484,27.5534374132782,26.5309284584955,27.1204554086224,27.4966934171457,27.143160194571202,26.5963531862768,27.0421369845406,26.8688960596064,27.3353134546403,27.037949448349,27.4716447116866,26.8438757180255,0.241406844248278,-0.15028116026544,0.633094848761996,27.1987732831361,1.26433188613406,-5.01517804144978,0.216869552221598,0.67333684187405,0,0,0.6914388770382751,0
P00558,PGK1_HUMAN,PGK1,Phosphoglycerate kinase 1,"=""""",27.1894552148043,27.1124190682301,27.7912662393836,26.7689791241887,27.5288455015182,27.1529958002997,27.9956067663284,27.4840007488941,27.4547989016998,26.991570557232,27.4783724770492,27.2914449227429,27.1899721184814,27.2820820506686,27.2430814367652,27.6371417888602,27.6102186362477,27.1978180008181,27.2285519616672,27.0094306050882,27.2394875735506,27.7414013398622,27.152846413287,27.0825487477697,27.1565650040411,27.1470794892217,27.2672299182584,27.2498674146498,0.0412149612322459,-0.3100525094871,0.392482431951591,27.3098242079146,0.240297884509026,-5.74317822447626,0.811842584822174,0.937659443250099,0,0,0.9914455890060463,0
P04792,HSPB1_HUMAN,HSPB1,Heat shock protein beta-1,"=""""",27.1760509198324,26.9235807521495,27.5855786073109,27.4220507289673,26.042260676126,26.482110837445,28.2400387911799,27.6361194520113,27.501778392484,27.3292549221308,27.1786547811708,27.1739054613829,27.4503358282185,26.9629341459683,27.0201295117281,27.326989564819,27.2520368601525,27.4598967242149,27.2493881878378,26.9250801027721,26.6257138037242,27.7371350061763,26.8572278490012,27.4091698592486,26.5888939530272,27.154363978518,27.4926599434095,27.3375571600162,-0.179799043990009,-0.662717807146628,0.30311971916661,27.1978891714651,-0.762511299812825,-5.50089350273178,0.452104170296294,0.785527168289265,0,0,0.866986258830802,0
P05976,MYL1_HUMAN,MYL1,"Myosin light chain 1/3, skeletal muscle isoform","=""""",26.431055059779,29.5766120842739,NA,27.3012398214205,25.6742835583221,25.0082321181761,25.7346731299093,26.4189978078846,26.8021443800973,27.7771540967404,25.9151266156786,26.1246765532912,27.7439431593156,27.8706979452553,26.4634507797448,26.809047432056,25.9549642163272,24.4765002213771,26.8543515593448,28.8142893339788,26.5484543337294,25.8753775826296,25.8707864669674,26.8245560138136,25.8247982468307,26.6369427229637,27.532187339775,25.838862001378,0.484215717727555,-0.695471222007908,1.66390265746302,26.6186446141133,0.842234439000963,-5.41048497652393,0.40706256544121,0.76606955738121,0,0,0.6471303985514263,0
P11217,PYGM_HUMAN,PYGM,"Glycogen phosphorylase, muscle form","=""""",27.0901172851865,27.3920174898858,24.0935152808003,26.9932495711992,26.9167360434884,26.5600197023269,25.3815972947009,27.0995869771524,26.5233002023466,26.872199265873,26.9295011226726,27.2307167743953,27.1141038345876,27.6039407270324,27.4680884635506,27.3083902305984,27.502470806971,25.1482452480476,26.8173052083753,27.0675228136483,26.465571612654,26.8145394963442,27.0076284043736,26.9126054136294,27.3226783187089,26.8552590730273,26.6831782683468,26.5424366477552,0.396594111157079,-0.409756763111403,1.20294498542556,26.7755900563457,1.00729153789682,-5.30410145430161,0.32238435820937,0.722434039078269,0,0,0.6382987713555691,0
P02511,CRYAB_HUMAN,CRYAB,Alpha-crystallin B chain,"=""""",27.0690561590377,27.1599572397219,28.9111789886686,27.0188757978589,26.270877959663,26.5623731556123,27.7102686336655,26.8173625198545,27.0243982031562,26.9822982526822,27.0690337877938,26.8047571774588,26.4584290201034,26.6545601435108,27.1175091665075,26.85473328624,26.7438741533789,27.5418331772415,26.8951855622088,26.5254338605387,26.5988244192153,27.0169332605701,26.1371963747574,26.4505278082015,26.6567042652232,26.8647663060536,27.3754927937967,26.780979645384,-0.328562585675773,-0.90805291108280894,0.250927739731264,26.9311936113609,-1.16119432105696,-5.15467707475303,0.255325586837579,0.693013189807039,0,0,0.6385477557845026,0
P00338,LDHA_HUMAN,LDHA,L-lactate dehydrogenase A chain,"=""""",26.6698584381667,26.7092360679037,27.7728781744018,26.2365888640984,26.4923318169814,26.720357700098,27.8490609421831,28.000182229044,25.645551919822,26.0327506947578,27.1458008326087,26.5151384722396,26.5541187953723,26.9544752953788,27.246454887384,26.8053640938747,27.018801245617,27.2867651199916,26.8208690773445,26.7533572208394,26.8860007275253,27.2902185337102,27.1301054437566,27.1007777287187,27.1277380276845,26.915712048566,26.495917679486,27.1342737553984,-0.399646498070307,-0.945739164131706,0.146446167991091,26.9039530654626,-1.49879644088025,-4.76167167568605,0.145070116531438,0.67333684187405,0,0,0.4623039112903403,0
P10916,MLRV_HUMAN,MYL2,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform","=""""",26.2341210277373,28.0989350316088,NA,27.2578165330302,24.4847671814191,24.1819993286113,26.017435667994,25.431353389546,26.9930518206385,27.7598636827091,27.7628991495212,26.59438430355,26.9400115279214,27.0867669122181,26.105674956527402,27.536389338413,25.5869754262763,26.9616381646045,27.1214001594716,27.3294330321507,26.3823851466821,25.6586359635045,27.1656006012332,26.2869842757102,26.1902963976149,26.5533471730498,26.8728422766787,26.4834462738147,-0.481897062131189,-1.44273839943927,0.478944275176895,26.5584612867495,-1.02885549896104,-5.25362497352032,0.312636902137461,0.714226101732013,0,0,0.5710332204884196,0
P00568,KAD1_HUMAN,AK1,Adenylate kinase isoenzyme 1,"=""""",27.046265180611,26.7368489468005,26.0032718147378,26.327036874097,26.9864389432834,27.2110450652165,26.8243400066394,27.1829844850393,26.8745953037267,26.4675123303316,26.5297721905513,26.901132542922,27.0227673874493,26.9169900004963,26.8225335122928,27.0514477368565,27.4152918653513,26.0271082493195,26.770230694741,26.745225588089,27.1370112439745,27.086813734754,26.4037106833521,26.441410470137,26.6440571053145,26.78964620874,26.6914355386753,26.9024404641983,0.327181780380993,-0.0433193877059147,0.697682948467901,26.7842630059892,1.80855830883437,-4.32866891029675,0.0812256093212074,0.67333684187405,1,0,0.43981638777942084,0
P15090,FABP4_HUMAN,FABP4,"Fatty acid-binding protein, adipocyte","=""""",23.8209312899575,23.6860617605376,30.4037811902047,25.4548064052657,24.443274638011,24.3137510963248,30.4820939095147,26.063225065046,25.2758108269347,26.3381593602332,29.7619099506981,24.868902478398,25.3959219222429,23.41899609809,24.9032769061224,27.3328161651407,25.7030165551065,29.6668343891655,26.8429136550226,26.0703536174255,26.223452268576,27.3642064456292,25.0059095199084,25.3745208795607,23.5572147759458,24.0136514234478,23.5817280932851,27.3397164210941,-1.28763990533733,-3.39575694565758,0.820477134982914,25.9538298966746,-1.25122093144342,-5.05841470118977,0.221216991265524,0.673949813513683,0,0,0.14333826099789973,0
P05413,FABPH_HUMAN,FABP3,"Fatty acid-binding protein, heart","=""""",26.6738123061775,26.5811838709572,23.3150158356241,26.9514361658092,27.2634369719131,27.4068049124983,24.8682329287594,26.6564851231614,27.2667310289292,26.8004222685024,25.8547104091997,26.6886658842804,26.1035913807881,26.0592429816088,26.6245992522232,26.8032241744164,26.8711633912695,27.5825234494384,26.7252798464718,26.6045993373088,27.0409571120883,26.5113330967795,27.2512513234328,27.0012448811002,27.1428785481598,27.4369408107018,26.4629786295161,26.6181659442009,0.687316166222992,-0.226440294629375,1.60107262707536,26.6131039951899,1.54049071013144,-4.70724628567829,0.13461988960724,0.67333684187405,0,0,0.25201285524244804,0
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,"=""""",26.4691301898938,26.4472195398591,NA,25.9789890361269,26.1441965711073,26.1218872060754,25.4617247559539,26.8449185013742,26.8528712278284,26.8666044806821,26.6292239527828,26.9740266621473,27.0706425335635,26.7771751173494,26.3345173305364,27.0140597467846,27.0195299056167,23.1314964608896,26.865156053861,26.6850677211273,26.8591699956972,26.4271538259921,26.786497966622,26.7095080578023,26.1467338822205,25.6093601960101,26.7353169886159,26.4831959127238,0.527927470170454,-0.324011409306667,1.37986634964757,26.4239027340461,1.27121089326563,-5.00755901319102,0.21444906067243,0.67333684187405,0,0,0.4435960284695062,0
P00918,CAH2_HUMAN,CA2,Carbonic anhydrase 2,"=""""",25.7338862052064,26.0424983275129,29.684349225336,26.3672733352508,25.9631737104244,25.4478392401884,29.9676650536688,25.5319551697565,25.97426915755,26.2619334719901,27.6351112136449,26.2526200709583,25.7031269747691,25.7097408075303,27.3211337911332,28.1085841237105,27.0476623511606,28.951534074693,27.5014979586324,26.137949501583,26.2626824710202,27.8039695288291,27.6147221192048,25.5401064885319,25.7563390742205,25.7723010383185,25.6123624674504,26.9848273860167,-0.854094604357808,-2.18132732029033,0.473138111574717,26.7389683692247,-1.31823607425344,-4.98266753095925,0.198117122368534,0.67333684187405,0,0,0.2509024391803346,0
P40925,MDHC_HUMAN,MDH1,"Malate dehydrogenase, cytoplasmic","=""""",26.6373686645545,26.1707546919638,27.0363902648545,26.6358041858885,27.0010474515988,26.8689359927511,27.1898019359319,26.5277216943547,26.7311026613775,26.4370530073546,26.6434157322042,26.5434382048334,26.1708588087466,26.2497926134669,26.5079098459682,26.3507803780691,26.2569487555567,27.1508078482523,26.4810178248151,26.1341561203228,26.3761161954476,26.1439113897525,26.5385694768727,26.3909970532994,27.0112202257093,26.9556850967972,26.7086389000532,26.3870680388123,0.00419651597534809,-0.363634452728098,0.372027484678794,26.5799040378432,0.0233654190987212,-5.7699394556338,0.98152381043987,0.99076830169299,0,0,0.999921742209337,0
P12883,MYH7_HUMAN,MYH7,Myosin-7,"=""""",25.9716252736695,29.106980735265,NA,27.3764043243834,24.6874701570145,23.8895573520241,23.2849737245345,24.7578958138033,26.7922492560412,27.8288572136024,24.4551430098628,25.4282703848805,27.1147947429033,27.9286406631637,25.2150336577422,25.1457532411308,24.6483054483217,25.127895990185,26.5959324801491,28.3014321902383,25.8567941445289,23.7766411115679,24.6555871724359,25.6596690082471,25.4766494070473,26.3472003242593,27.0929942625255,23.9544176591495,0.306918410052155,-1.33306575036248,1.94690257046679,25.7954506943954,0.38401144730143,-5.66760450412385,0.703980446513596,0.894816834070379,0,0,0.897870164723864,0
P15259,PGAM2_HUMAN,PGAM2,Phosphoglycerate mutase 2,"=""""",26.3137818166989,26.5771488737473,NA,26.3166384633296,26.7396789526334,26.2581457210191,24.1303912671087,26.5639208735402,26.2544987974055,25.9710889002257,26.1389267030776,26.8337607123514,26.4659687691819,26.5596445763292,26.6869816799424,26.1866647705885,26.4281424022961,25.7569821288247,26.7467739900775,26.5900023233269,26.4879859536638,26.841019878691,26.4992606497618,26.6068930913767,26.2584056046536,26.1442089404898,26.4902827771538,26.7381527239238,0.0391732648453562,-0.548381384423994,0.626727914114707,26.3550130126451,0.13677076784167,-5.72735306538925,0.89222229462323,0.961244736121618,0,0,0.9955426457436448,0
P11216,PYGB_HUMAN,PYGB,"Glycogen phosphorylase, brain form","=""""",26.4341118165597,26.5648265271791,25.8469458848218,26.3148317011138,26.2171143621905,25.9461289100241,25.520315839385,26.4855059550171,26.1338261038426,26.2410200791204,26.7753167182542,26.4750718311437,26.3893805512863,27.1816751278126,26.3894749056636,26.4658134043019,26.9135258168676,25.2988796348696,26.3445201175767,26.4238107855745,26.0782453672658,26.4654631178556,26.5423630234769,26.3984405379246,26.7205911154525,26.435323685221,26.012750265547,26.1765999930242,-0.100027213133529,-0.562534716813725,0.362480290546666,26.3282811849419,-0.442927220811792,-5.6786502291266,0.661207176222659,0.876761773172581,0,0,0.9594644030277257,0
P30041,PRDX6_HUMAN,PRDX6,Peroxiredoxin-6,"=""""",26.2696322131175,25.7043861430573,27.807172829297,26.0937683567437,25.9681857665224,25.6873268735107,27.601013754315,26.2533953012881,26.5315834046203,26.1474385979169,26.5458727106909,26.2129189725665,26.0650581291005,25.683595790536,25.8908024283352,26.1684943255645,25.9284737741383,27.2083351073001,26.309130500526,25.7787563125866,26.0727294661611,26.287887960060502,26.3535422947335,26.2582030923244,25.7492254531572,26.0879683920547,25.9227270486054,26.2179223961542,-0.428256960390058,-0.986243237867053,0.129729317086936,26.2430552641066,-1.57186012584809,-4.6654838145122,0.127168577032164,0.67333684187405,0,0,0.4134703964610722,0
P48735,IDHP_HUMAN,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial","=""""",25.9627020569931,26.04226951557,24.684932629702,26.69577812557,27.3767531338923,27.1347313674861,25.4501093456741,25.9351616757771,26.2643096079042,26.2338766338007,25.617129984558,26.2020152589232,26.0440467668654,25.9648008826592,26.1656043276518,25.585064066172,26.0763137591168,25.7445028451601,25.856344799396,26.2224759589003,26.5239252501958,25.9840877328216,26.1389010544304,26.3382276952392,26.8616722038907,26.7913683513747,26.2128298329802,26.2086949763346,0.58205929588193,0.0327502858458628,1.131368305918,26.1542367799657,2.17011871553991,-3.74635000689162,0.038597814638657,0.67333684187405,1,0,0.1504165730111032,0
Q9UKX2,MYH2_HUMAN,MYH2,Myosin-2,"=""""",24.9429097111581,29.0430321370722,NA,26.4348675721724,25.1103441554867,23.8964669427524,23.1452584695518,25.5434129442132,25.9296510889969,27.097515473334,24.3893668473022,25.4074644222372,26.8663566421452,27.2443449208865,24.8811146375624,25.4802319074896,24.8829242962206,21.4253788122506,26.1216729125734,28.7058101830714,26.1705041251691,24.5963304669959,24.3036896703493,25.1787945904849,24.8088603465466,25.2772732432469,26.764112690411,24.6686624242837,1.10687259520116,-0.583727283924032,2.79747247432636,25.4931982086653,1.3434381778915,-4.92538928296174,0.190323891878521,0.67333684187405,0,0,0.15940094437271926,0
P16615,AT2A2_HUMAN,ATP2A2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,"=""""",26.5702395586301,26.1059109850041,23.3367902400073,26.3163437458296,25.5800907165188,25.9028287205632,24.1277914446491,25.7395089690752,26.687770112180502,26.5999402189064,25.7057828062744,26.4369292895906,26.3762814967457,26.253533717187,26.0492107356832,25.8733167685336,25.7182289727744,25.6246253541843,25.8282591537551,25.7935496706678,26.0377872839168,25.0471094191491,26.1349308635321,25.9690101169463,26.1422142281362,25.7878097558399,26.457254746534,25.2966957844246,0.338232839774889,-0.445820088326072,1.12228576787585,25.8392766026871,0.883493535772827,-5.41003090657996,0.384461076601351,0.75347255332393,0,0,0.7237414410403066,0
P06576,ATPB_HUMAN,ATP5F1B,"ATP synthase subunit beta, mitochondrial","=""""",26.0949144854252,26.0891958176841,26.3347391341922,26.3105823078403,27.15278419281,26.9784710096192,26.3509556348753,25.852449690174,25.4515198117651,25.9129928761545,26.1465415566639,25.8573225289957,25.8208188003907,25.89864134394,26.2321378539447,25.8873279650086,26.082062381743,26.1274858974165,25.5529057257139,25.7704285534814,26.0521890092979,25.8836949944323,26.4186730397456,26.1061798929041,26.8519970819061,26.8968630236884,25.7967042639308,26.5041140287733,-0.0405954822645214,-0.499679983714529,0.418489019185487,26.1576676036613,-0.181099836874582,-5.75484252803363,0.857588235183277,0.950712491928534,0,0,0.9937826751087284,0
P40926,MDHM_HUMAN,MDH2,"Malate dehydrogenase, mitochondrial","=""""",26.1430631485023,25.9853926245627,24.9182024242395,26.2692441256173,27.0463639638575,27.1672895708149,25.9565925228888,26.1380858975412,25.7963636580936,25.8574238636953,25.6675623433878,25.9316678280776,25.6034139315503,25.8389654296603,26.1989199526924,25.3877652169281,25.9236476003295,25.6676908487424,25.6344172336994,26.0247493316692,26.2677153379833,25.8943867427795,26.236113284771,26.1003699253263,26.6111241057234,26.7057403894429,26.0299423342431,26.0946618679884,0.323253518619389,-0.169541952940371,0.816048990179148,26.0391741251717,1.34341297335063,-4.95332334075018,0.189880212287958,0.67333684187405,0,0,0.5844751176450805,0
